Ticker,Date,Open,High,Low,Close,Adj Close,Volume,Pct_Change,RSI,MA20,MA50,MA200
^GSPC,2020-03-27,8363.23,8660.56,8324.83,8590.63,8590.63,8088829,2.719045153606925,45.726304378564365,8676.8615,9207.6772,
^GSPC,2020-03-30,8590.63,8624.86,8496.48,8575.39,8575.39,1799032,-0.17740258863435665,45.45156416532952,8674.011999999999,9178.360200000001,
^GSPC,2020-03-31,8575.39,8598.07,8322.25,8366.63,8366.63,7633874,-2.4344082309959103,39.782629360879625,8663.2725,9141.653,
^GSPC,2020-04-01,8366.63,8436.25,8330.53,8432.26,8432.26,3864770,0.7844257484793893,46.45805086428441,8655.695,9108.8248,
^GSPC,2020-04-02,8432.26,8438.73,8314.69,8357.65,8357.65,864853,-0.88481617027939,45.34044225935402,8633.27,9075.2542,
^GSPC,2020-04-03,8357.65,8433.36,8116.69,8145.59,8145.59,2521094,-2.537316111586385,34.20290332137337,8602.5405,9034.452800000001,
^GSPC,2020-04-06,8145.59,8213.01,8072.58,8082.4,8082.4,7570627,-0.7757571888592496,30.29906531736701,8569.875,8996.705,
^GSPC,2020-04-07,8082.4,8168.17,8049.81,8130.5,8130.5,1106085,0.5951202613085238,21.27236332570483,8539.8635,8960.1346,
^GSPC,2020-04-08,8130.5,8182.21,7883.37,7887.03,7887.03,387713,-2.994526781870732,21.30810648743868,8496.536499999998,8923.543599999999,
^GSPC,2020-04-09,7887.03,8047.81,7822.53,8038.08,8038.08,1756347,1.9151695885523567,28.69837493658933,8470.583999999999,8885.892,
^GSPC,2020-04-10,8038.08,8043.25,7919.74,7966.23,7966.23,4177529,-0.893870177952949,28.96795267943854,8442.596999999998,8851.817000000001,
^GSPC,2020-04-13,7966.23,8160.73,7965.25,8087.14,8087.14,6506357,1.5177819370015833,34.57417411998246,8410.8805,8821.552599999999,
^GSPC,2020-04-14,8087.14,8103.31,7978.2,7985.48,7985.48,4855492,-1.2570575011685348,36.106383354632804,8370.349999999999,8790.6518,
^GSPC,2020-04-15,7985.48,8219.79,7909.21,8183.63,8183.63,7140884,2.481378702344772,45.01686939536538,8326.937999999998,8763.6632,
^GSPC,2020-04-16,8183.63,8258.66,7895.3,7943.88,7943.88,7525116,-2.929629027705305,32.1775984744521,8283.8465,8728.7428,
^GSPC,2020-04-17,7943.88,8075.85,7922.82,8031.05,8031.05,357220,1.097322718872884,35.57168302975049,8246.9625,8699.6948,
^GSPC,2020-04-20,8031.05,8122.74,8011.89,8053.04,8053.04,4697234,0.27381226614202614,40.774539741937815,8215.5685,8672.545199999999,
^GSPC,2020-04-21,8053.04,8084.29,7984.5,8056.62,8056.62,576792,0.044455261615494734,38.530356510375334,8186.688499999999,8644.0842,
^GSPC,2020-04-22,8056.62,8056.64,7868.48,7915.28,7915.28,4023448,-1.7543337032154938,37.02171604264585,8159.5869999999995,8616.4966,
^GSPC,2020-04-23,7915.28,8125.98,7915.1,8080.26,8080.26,5094166,2.08432298036203,48.02889228151269,8145.438499999999,8588.3046,
^GSPC,2020-04-24,8080.26,8085.4,7931.18,7964.77,7964.77,2428574,-1.4292856913020069,46.5595002018146,8114.145499999999,8552.4574,
^GSPC,2020-04-27,7964.77,8078.41,7955.41,8052.65,8052.65,1138640,1.1033589168299773,47.774786053610924,8088.008500000001,8518.8542,
^GSPC,2020-04-28,8052.65,8315.31,8045.02,8249.05,8249.05,1243912,2.438948669071661,60.633885559863685,8082.1295,8490.415,
^GSPC,2020-04-29,8249.05,8330.1,7985.9,8055.34,8055.34,4333807,-2.3482704068953253,50.49459555494425,8063.2835,8462.1704,
^GSPC,2020-04-30,8055.34,8192.28,8012.35,8174.43,8174.43,779462,1.4783981805857938,55.80882763238661,8054.1224999999995,8438.7462,
^GSPC,2020-05-01,8174.43,8190.03,7986.29,7992.29,7992.29,2236198,-2.228167590890129,47.441092519950566,8046.4574999999995,8416.564,
^GSPC,2020-05-04,7992.29,8012.15,7772.74,7806.05,7806.05,6889020,-2.330245774365036,45.37052804309799,8032.640000000001,8392.8038,
^GSPC,2020-05-05,7806.05,7859.59,7778.29,7847.58,7847.58,1943347,0.5320232383856149,40.56722936748086,8018.494000000001,8370.2344,
^GSPC,2020-05-06,7847.58,7994.78,7837.93,7955.39,7955.39,4613992,1.373799311380064,50.34892533422257,8021.912000000001,8349.6226,
^GSPC,2020-05-07,7955.39,8006.89,7930.12,7949.69,7949.69,9779935,-0.07164953572358357,47.40541367961832,8017.4924999999985,8331.6036,
^GSPC,2020-05-08,7949.69,8137.31,7898.27,8062.94,8062.94,129276,1.4245838516973697,50.29834733657195,8022.3279999999995,8319.311,
^GSPC,2020-05-11,8062.94,8095.48,7878.53,7881.39,7881.39,8281173,-2.251660064442984,45.23082450152686,8012.0405,8304.2912,
^GSPC,2020-05-12,7881.39,7950.17,7830.73,7860.36,7860.36,3655155,-0.2668311046655547,48.40051258154706,8005.7845,8289.87,
^GSPC,2020-05-13,7860.36,8021.17,7820.15,7948.08,7948.08,444693,1.115979420789892,45.968991302438475,7994.0070000000005,8277.1554,
^GSPC,2020-05-14,7948.08,8127.93,7931.11,8053.49,8053.49,8904767,1.3262322472848753,52.722374283504955,7999.4875,8262.102200000001,
^GSPC,2020-05-15,8053.49,8298.28,8028.7,8284.93,8284.93,8404254,2.8737851540139747,56.55040552278036,8012.181499999999,8252.5972,
^GSPC,2020-05-18,8284.93,8361.09,8099.6,8100.91,8100.91,6508201,-2.221141276993288,45.793007088331535,8014.575,8239.9012,
^GSPC,2020-05-19,8100.91,8154.72,8041.06,8149.16,8149.16,6558917,0.5956120979001112,52.904320261518826,8019.202,8228.2698,
^GSPC,2020-05-20,8149.16,8219.29,8139.25,8151.79,8151.79,5443773,0.03227326497454719,49.24468880111027,8031.027500000001,8216.2342,
^GSPC,2020-05-21,8151.79,8199.93,8048.37,8124.54,8124.54,9883509,-0.33428240913958573,54.92063728298966,8033.241500000001,8207.5824,
^GSPC,2020-05-22,8124.54,8270.04,8078.83,8199.22,8199.22,6246321,0.9191905018622437,65.95307846494676,8044.963999999998,8201.0474,
^GSPC,2020-05-25,8199.22,8330.42,8164.29,8304.8,8304.8,5662278,1.2876834625732636,67.6353060972599,8057.5715,8192.714,
^GSPC,2020-05-26,8304.8,8355.19,8041.81,8091.15,8091.15,7424232,-2.572608611887095,54.84110229930961,8049.6765,8178.6152,
^GSPC,2020-05-27,8091.15,8151.97,7923.13,7932.15,7932.15,6319955,-1.965110027622774,49.43617965103571,8043.517,8156.220799999999,
^GSPC,2020-05-28,7932.15,7989.5,7881.54,7965.8,7965.8,1773937,0.42422294081680967,46.70903744257587,8033.085500000001,8139.422599999999,
^GSPC,2020-05-29,7965.8,8127.08,7945.22,8111.59,8111.59,1636929,1.830199101157448,57.99250052079716,8039.0505,8126.2798,
^GSPC,2020-06-01,8111.59,8265.79,8031.79,8214.79,8214.79,9681845,1.272253651873445,61.64149592385059,8059.4875,8116.9572,
^GSPC,2020-06-02,8214.79,8299.33,8165.76,8298.14,8298.14,274928,1.0146333625083326,61.53106265234863,8082.0154999999995,8110.235599999999,
^GSPC,2020-06-03,8298.14,8417.48,8263.09,8359.43,8359.43,516610,0.7385992523625928,60.37943247974597,8102.217499999999,8108.277999999999,
^GSPC,2020-06-04,8359.43,8390.05,8214.2,8238.84,8238.84,3015792,-1.4425624713646723,48.30915747690637,8116.675,8105.7902,
^GSPC,2020-06-05,8238.84,8293.48,8157.6,8222.55,8222.55,1779752,-0.197722009409107,55.08868808567602,8124.655500000001,8098.4286,
^GSPC,2020-06-08,8222.55,8262.97,8046.87,8084.72,8084.72,9783356,-1.676243987570758,47.49217764909169,8134.822,8088.615199999999,
^GSPC,2020-06-09,8084.72,8360.19,8082.55,8320.0,8320.0,6805836,2.910181181290139,55.542595045570465,8157.804000000001,8087.6826,
^GSPC,2020-06-10,8320.0,8503.24,8284.22,8423.42,8423.42,3412550,1.2430288461538375,59.37751004016065,8181.570999999999,8087.505800000001,
^GSPC,2020-06-11,8423.42,8638.59,8347.25,8581.66,8581.66,621642,1.8785718864784196,61.401416680579096,8207.9795,8091.986,
^GSPC,2020-06-12,8581.66,8845.16,8507.36,8762.95,8762.95,249240,2.112528345331799,63.06856754921932,8231.880500000001,8104.333199999999,
^GSPC,2020-06-15,8762.95,8995.39,8726.57,8928.04,8928.04,1991892,1.8839546043284416,74.55216480569851,8273.237000000001,8121.246,
^GSPC,2020-06-16,8928.04,9023.56,8860.79,8994.9,8994.9,733926,0.7488765731336278,82.96023372225014,8315.524000000001,8138.534000000001,
^GSPC,2020-06-17,8994.9,9053.15,8753.13,8774.43,8774.43,815875,-2.4510555981722915,72.47455516706597,8346.655999999999,8156.281999999999,
^GSPC,2020-06-18,8774.43,8832.57,8577.85,8618.43,8618.43,8587775,-1.777893264861652,64.00729604244972,8371.350499999999,8167.889,
^GSPC,2020-06-19,8618.43,8755.37,8583.7,8722.34,8722.34,5120640,1.2056720307527025,64.02141542949649,8397.5065,8183.0112,
^GSPC,2020-06-22,8722.34,9049.72,8677.91,8966.14,8966.14,2111646,2.795121492626973,66.95121703648066,8430.5735,8200.5912,
^GSPC,2020-06-23,8966.14,8992.51,8783.86,8833.82,8833.82,7951720,-1.4757744135157402,61.61928881791329,8467.707,8217.557999999999,
^GSPC,2020-06-24,8833.82,8983.02,8820.98,8961.94,8961.94,4572980,1.4503351890801541,67.64588173281535,8519.196500000002,8233.124199999998,
^GSPC,2020-06-25,8961.94,9036.84,8695.23,8732.09,8732.09,3110848,-2.564734867673746,61.26065202786326,8557.511,8248.8884,
^GSPC,2020-06-26,8732.09,9005.41,8701.33,8959.95,8959.95,5000800,2.60945546827851,68.60204632498908,8599.929,8267.4664,
^GSPC,2020-06-29,8959.95,9048.83,8650.48,8730.84,8730.84,2332521,-2.55704551922723,58.75491190535046,8625.731499999998,8281.0224,
^GSPC,2020-06-30,8730.84,9011.37,8723.71,8954.25,8954.25,8549053,2.55886031584589,60.76153637185616,8658.537,8298.975,
^GSPC,2020-07-01,8954.25,9145.02,8920.56,9065.62,9065.62,188533,1.2437669263199114,60.00140527225085,8693.846500000001,8321.9818,
^GSPC,2020-07-02,9065.62,9274.88,9018.95,9257.95,9257.95,4453130,2.1215316768185666,60.1830898991977,8744.802,8345.5356,
^GSPC,2020-07-03,9257.95,9263.47,9002.64,9049.39,9049.39,7352676,-2.252766541188933,52.45253580277849,8786.144,8367.228000000001,
^GSPC,2020-07-06,9049.39,9051.18,8753.38,8841.49,8841.49,796512,-2.2973924209256036,47.0667416185789,8823.9825,8383.0048,
^GSPC,2020-07-07,8841.49,8988.49,8759.96,8944.27,8944.27,4256112,1.1624737459410284,53.4004452773373,8855.196,8396.9092,
^GSPC,2020-07-08,8944.27,8972.98,8777.24,8826.69,8826.69,2294331,-1.3145846446943166,54.23482044816788,8875.3595,8412.3362,
^GSPC,2020-07-09,8826.69,8858.2,8672.08,8749.15,8749.15,8952189,-0.878471997996999,50.55107234032056,8883.734,8423.8306,
^GSPC,2020-07-10,8749.15,8998.69,8727.12,8975.03,8975.03,2438220,2.5817365115468505,50.18408769946288,8894.338,8443.4854,
^GSPC,2020-07-13,8975.03,9070.02,8933.74,9018.91,9018.91,2501095,0.488912014778764,53.97842805985805,8898.8815,8467.7426,
^GSPC,2020-07-14,9018.91,9058.23,8946.63,8989.5,8989.5,3207485,-0.3260926209486481,50.618641861133305,8898.611499999999,8490.581,
^GSPC,2020-07-15,8989.5,9003.33,8952.01,9000.77,9000.77,8842771,0.12536848545525725,56.687308350921896,8909.9285,8511.4886,
^GSPC,2020-07-16,9000.77,9105.62,8912.38,9027.45,9027.45,1568970,0.2964190841450165,51.86701333185816,8930.379500000001,8533.0438,
^GSPC,2020-07-17,9027.45,9031.72,8823.37,8906.61,8906.61,1679989,-1.338583985510855,55.17143983570962,8939.593,8549.9172,
^GSPC,2020-07-20,8906.61,8929.59,8863.35,8916.06,8916.06,2178376,0.10610097444481159,48.714548257453856,8937.089,8570.6106,
^GSPC,2020-07-21,8916.06,8968.56,8723.13,8754.65,8754.65,6376784,-1.8103287775093513,39.87404836178205,8933.1305,8588.4964,
^GSPC,2020-07-22,8754.65,8808.65,8688.52,8762.64,8762.64,1926715,0.09126578446883027,31.671070257628543,8923.1655,8604.7876,
^GSPC,2020-07-23,8762.64,8847.0,8569.85,8636.12,8636.12,6970111,-1.4438571024257385,33.718374004239166,8918.367,8616.4402,
^GSPC,2020-07-24,8636.12,8721.68,8562.15,8614.77,8614.77,5597098,-0.24721750045159085,39.52871843189421,8901.108,8623.037,
^GSPC,2020-07-27,8614.77,8669.73,8495.66,8505.85,8505.85,9126223,-1.2643401971265678,29.865346461900188,8889.8585,8631.1358,
^GSPC,2020-07-28,8505.85,8742.35,8482.22,8705.9,8705.9,1497923,2.351910743782204,44.84327905805202,8877.441,8642.2706,
^GSPC,2020-07-29,8705.9,8776.05,8405.51,8461.14,8461.14,8099178,-2.8114267335944576,39.24059144806149,8847.217,8648.4576,
^GSPC,2020-07-30,8461.14,8679.18,8426.71,8636.12,8636.12,6921314,2.068042840562878,36.838548826805216,8816.1255,8658.6892,
^GSPC,2020-07-31,8636.12,8794.15,8606.41,8757.23,8757.23,4327865,1.4023658772689407,40.41282588624938,8801.5175,8669.8494,
^GSPC,2020-08-03,8757.23,8768.34,8499.31,8560.08,8560.08,5581017,-2.2512826544466624,35.98937669659635,8787.447,8674.955,
^GSPC,2020-08-04,8560.08,8840.44,8547.47,8813.43,8813.43,8692546,2.959668601228027,44.72150843025875,8780.905,8689.400599999999,
^GSPC,2020-08-05,8813.43,8843.18,8775.35,8786.99,8786.99,2813122,-0.29999670956710744,43.22388295234227,8778.920000000002,8706.4974,
^GSPC,2020-08-06,8786.99,9019.47,8735.79,9003.49,9003.49,2290538,2.4638698803572057,52.5904020363854,8791.636999999999,8727.2512,
^GSPC,2020-08-07,9003.49,9110.13,8990.56,9042.74,9042.74,9305290,0.4359420624668875,53.33407026076705,8795.0225,8745.8742,
^GSPC,2020-08-10,9042.74,9106.04,8850.26,8908.11,8908.11,9666814,-1.48881865452285,54.09663641217301,8789.4825,8759.740600000001,
^GSPC,2020-08-11,8908.11,9086.28,8894.48,9019.9,9019.9,1573852,1.2549238839663968,56.5069809793606,8791.0025,8774.175799999999,
^GSPC,2020-08-12,9019.9,9322.15,9003.63,9290.45,9290.45,3383796,2.9994789299216285,65.42627178981814,8805.4865,8792.7962,
^GSPC,2020-08-13,9290.45,9489.6,9199.89,9460.84,9460.84,7551070,1.8340338734937456,68.63697039918586,8827.156,8817.2362,
^GSPC,2020-08-14,9460.84,9786.02,9429.43,9733.63,9733.63,6411997,2.8833591943210113,75.22414062307395,8868.507000000001,8847.4578,
^GSPC,2020-08-17,9733.63,9920.51,9703.99,9872.13,9872.13,7242082,1.4229018362111656,74.58129407846758,8916.3105,8883.206,
^GSPC,2020-08-18,9872.13,9942.02,9586.35,9630.27,9630.27,5305236,-2.4499272193538646,74.67258123741716,8960.0915,8909.4114,
^GSPC,2020-08-19,9630.27,9658.89,9468.01,9481.41,9481.41,488204,-1.545751053708777,68.03731696803902,8996.03,8930.5712,
^GSPC,2020-08-20,9481.41,9758.83,9418.69,9734.21,9734.21,2697610,2.6662701011769263,69.73808619477467,9050.9345,8953.6222,
^GSPC,2020-08-21,9734.21,9953.99,9643.27,9899.05,9899.05,1124169,1.6934091210278002,77.40926490757612,9115.1485,8976.3442,
^GSPC,2020-08-24,9899.05,9910.49,9719.07,9774.4,9774.4,3781424,-1.2592117425409444,70.7656071050414,9178.576,8993.2714,
^GSPC,2020-08-25,9774.4,10032.26,9687.1,9953.74,9953.74,5647362,1.8347929284662001,73.64953886693021,9240.968,9012.448199999999,
^GSPC,2020-08-26,9953.74,9969.1,9926.03,9930.33,9930.33,2773088,-0.2351879795935985,70.3821151799302,9314.4275,9035.5662,
^GSPC,2020-08-27,9930.33,10009.62,9576.56,9658.44,9658.44,9086946,-2.737975475135257,62.28304672225994,9365.5435,9056.3664,
^GSPC,2020-08-28,9658.44,9743.9,9374.4,9403.64,9403.64,7065729,-2.6381071891527053,59.433383971642535,9397.864,9069.9924,
^GSPC,2020-08-31,9403.64,9621.28,9319.84,9533.82,9533.82,8576853,1.3843575466521596,59.71544807664679,9446.551,9081.346000000001,
^GSPC,2020-09-01,9533.82,9629.42,9501.18,9566.74,9566.74,7650148,0.3452970582620507,55.73875367123207,9484.2165,9096.0044,
^GSPC,2020-09-02,9566.74,9682.79,9535.53,9621.11,9621.11,5142747,0.5683231696481883,53.497496955757015,9525.922499999999,9109.1878,
^GSPC,2020-09-03,9621.11,9696.04,9351.36,9410.06,9410.06,2908005,-2.193613834578345,42.743342588148764,9546.251,9122.7472,
^GSPC,2020-09-04,9410.06,9460.08,9312.09,9338.74,9338.74,6860544,-0.757912276861139,37.66608549269526,9561.051000000001,9130.322999999999,
^GSPC,2020-09-07,9338.74,9349.4,9240.72,9327.32,9327.32,3432363,-0.12228630414810038,42.159070321194704,9582.011499999999,9142.2526,
^GSPC,2020-09-08,9327.32,9394.76,8972.46,9052.48,9052.48,2330442,-2.946612746212207,39.5780992599,9583.6405,9144.2172,
^GSPC,2020-09-09,9052.48,9111.52,8984.88,9065.53,9065.53,7694364,0.1441593905758598,31.610270175129884,9572.394499999999,9144.215400000001,
^GSPC,2020-09-10,9065.53,9243.62,8992.5,9197.4,9197.4,6595980,1.454630893064146,30.34714947538251,9559.2225,9143.0044,
^GSPC,2020-09-11,9197.4,9333.28,9158.94,9308.57,9308.57,874918,1.20871115750103,36.85306751409721,9537.969500000001,9148.188,
^GSPC,2020-09-14,9308.57,9364.35,9035.27,9077.91,9077.91,8596284,-2.4779316264474605,25.977673551112247,9498.2585,9152.9164,
^GSPC,2020-09-15,9077.91,9104.67,8782.68,8858.83,8858.83,956792,-2.41333082174201,23.459591205873352,9459.6865,9151.2076,
^GSPC,2020-09-16,8858.83,8941.49,8693.69,8744.74,8744.74,606703,-1.2878675852228794,25.448995604088537,9422.853,9149.5686,
^GSPC,2020-09-17,8744.74,9010.48,8743.73,8929.18,8929.18,6879426,2.1091536169171476,36.75033231683483,9382.6015,9153.1692,
^GSPC,2020-09-18,8929.18,9152.77,8848.65,9130.82,9130.82,665172,2.2582140801282957,39.17783793073817,9344.189999999999,9156.285,
^GSPC,2020-09-21,9130.82,9472.31,9118.24,9396.88,9396.88,7446478,2.9138675387314628,45.946178152415676,9325.314,9163.8444,
^GSPC,2020-09-22,9396.88,9746.3,9342.36,9674.45,9674.45,7543775,2.9538527681528537,51.15043178935926,9311.3495,9177.5434,
^GSPC,2020-09-23,9674.45,9702.61,9511.71,9583.5,9583.5,6289230,-0.9401051222550194,53.94511773483278,9294.008,9189.197999999999,
^GSPC,2020-09-24,9583.5,9664.48,9583.23,9616.98,9616.98,9517497,0.34935044607919963,56.43978669826692,9291.935000000001,9200.9886,
^GSPC,2020-09-25,9616.98,9719.91,9524.89,9704.15,9704.15,6048196,0.9064176071906127,58.42616733823181,9306.9605,9216.9394,
^GSPC,2020-09-28,9704.15,9789.9,9587.48,9655.42,9655.42,7538539,-0.5021562939567015,64.998805946387,9313.0405,9231.7266,
^GSPC,2020-09-29,9655.42,9707.45,9640.24,9652.9,9652.9,1892705,-0.026099330738593718,64.68843620431821,9317.348499999998,9249.691599999998,
^GSPC,2020-09-30,9652.9,9708.64,9587.33,9587.4,9587.4,1257625,-0.6785525593344999,60.08763307915946,9315.663,9266.186800000001,
^GSPC,2020-10-01,9587.4,9655.77,9284.82,9355.38,9355.38,7316405,-2.420051317354033,51.139533864677595,9312.929,9280.572,
